Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
64650968,04/15/2025 12:14:26 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11355,147-37 DELAWARE AVENUE,DELAWARE AVENUE,147 STREET,149 STREET,147 STREET,149 STREET,ADDRESS,FLUSHING,DELAWARE AVENUE,,In Progress,,,,07 QUEENS,4054040028,QUEENS,"1,035,358","215,093",ONLINE,Unspecified,QUEENS,,,,,,,,40.756909383065256,-73.81552384,"(40.756909383065256, -73.81552383987207)"
64648974,04/15/2025 12:14:03 AM,04/15/2025 12:48:06 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10472,1690 WATSON AVENUE,WATSON AVENUE,FTELEY AVENUE,CROES AVENUE,FTELEY AVENUE,CROES AVENUE,ADDRESS,BRONX,WATSON AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/15/2025 12:48:10 AM,09 BRONX,2037230001,BRONX,"1,020,111","240,647",MOBILE,Unspecified,BRONX,,,,,,,,40.82712312845304,-73.87042189,"(40.82712312845304, -73.87042189331824)"
64647675,04/15/2025 12:13:33 AM,04/15/2025 12:35:41 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11691,1047 BEACH   21 STREET,BEACH   21 STREET,CORNAGA AVENUE,MOTT AVENUE,CORNAGA AVENUE,MOTT AVENUE,ADDRESS,FAR ROCKAWAY,BEACH   21 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/15/2025 12:35:47 AM,14 QUEENS,4157050069,QUEENS,"1,052,597","159,192",ONLINE,Unspecified,QUEENS,,,,,,,,40.60335801790573,-73.7538663,"(40.60335801790573, -73.75386629508971)"
64646054,04/15/2025 12:13:21 AM,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11219,1157 51 STREET,51 STREET,11 AVENUE,12 AVENUE,11 AVENUE,12 AVENUE,ADDRESS,BROOKLYN,51 STREET,,In Progress,,,,12 BROOKLYN,3056470053,BROOKLYN,"985,230","170,930",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63583989137373,-73.99646908,"(40.63583989137373, -73.99646907512879)"
64645970,04/15/2025 12:13:12 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10451,360 EAST  161 STREET,EAST  161 STREET,COURTLANDT AVENUE,MELROSE AVENUE,COURTLANDT AVENUE,MELROSE AVENUE,ADDRESS,BRONX,EAST  161 STREET,,In Progress,,,04/15/2025 01:52:30 AM,03 BRONX,2024077501,BRONX,"1,007,849","239,660",MOBILE,Unspecified,BRONX,,,,,,,,40.824455369204394,-73.91473215,"(40.824455369204394, -73.91473214602385)"
64645956,04/15/2025 12:13:09 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11212,701 RALPH AVENUE,RALPH AVENUE,EAST NEW YORK AVENUE,SUTTER AVENUE,EAST NEW YORK AVENUE,SUTTER AVENUE,ADDRESS,BROOKLYN,RALPH AVENUE,,In Progress,,,04/15/2025 02:06:22 AM,16 BROOKLYN,3035090001,BROOKLYN,"1,005,785","181,784",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66560562645494,-73.92237509,"(40.66560562645494, -73.92237509295164)"
64651974,04/15/2025 12:12:55 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11237,115 WYCKOFF AVENUE,WYCKOFF AVENUE,HART STREET,DEKALB AVENUE,HART STREET,DEKALB AVENUE,ADDRESS,BROOKLYN,WYCKOFF AVENUE,,In Progress,,,04/15/2025 01:16:19 AM,04 BROOKLYN,3032380003,BROOKLYN,"1,006,585","195,938",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70445312321998,-73.9194445,"(40.70445312321998, -73.91944450220097)"
64647191,04/15/2025 12:12:14 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10044,1 EAST LOOP ROAD,EAST LOOP ROAD,NORTH LOOP ROAD,SOUTH LOOP ROAD,NORTH LOOP ROAD,SOUTH LOOP ROAD,ADDRESS,NEW YORK,EAST LOOP ROAD,,In Progress,,,,08 MANHATTAN,1013737508,MANHATTAN,"996,910","214,614",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.75573329705954,-73.95430411,"(40.75573329705954, -73.95430411418883)"
64648405,04/15/2025 12:12:05 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11230,824 EAST    9 STREET,EAST    9 STREET,AVENUE H,DEAD END,AVENUE H,DEAD END,ADDRESS,BROOKLYN,EAST    9 STREET,,In Progress,,,04/15/2025 01:01:40 AM,14 BROOKLYN,3065110012,BROOKLYN,"993,155","168,378",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62883077015741,-73.96791879,"(40.62883077015741, -73.96791879135583)"
64652158,04/15/2025 12:12:03 AM,04/15/2025 12:33:37 AM,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,ADDRESS,JAMAICA,164 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/15/2025 12:33:40 AM,08 QUEENS,4068580001,QUEENS,"1,038,740","200,651",ONLINE,Unspecified,QUEENS,,,,,,,,40.71724956934783,-73.80343341,"(40.71724956934783, -73.80343340538089)"
64652132,04/15/2025 12:11:56 AM,04/15/2025 12:37:35 AM,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,ADDRESS,JAMAICA,164 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/15/2025 12:37:40 AM,08 QUEENS,4068580001,QUEENS,"1,038,740","200,651",ONLINE,Unspecified,QUEENS,,,,,,,,40.71724956934783,-73.80343341,"(40.71724956934783, -73.80343340538089)"
64648660,04/15/2025 12:11:45 AM,04/15/2025 12:39:13 AM,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,ADDRESS,JAMAICA,164 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/15/2025 12:39:15 AM,08 QUEENS,4068580001,QUEENS,"1,038,740","200,651",ONLINE,Unspecified,QUEENS,,,,,,,,40.71724956934783,-73.80343341,"(40.71724956934783, -73.80343340538089)"
64648564,04/15/2025 12:11:40 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10463,FORT INDEPENDENCE STREET,FORT INDEPENDENCE STREET,BAILEY PLACE,FORT INDEPENDENCE STREET,BAILEY PLACE,FORT INDEPENDENCE STREET,INTERSECTION,,,,In Progress,,,,08 BRONX,,BRONX,"1,012,154","260,375",MOBILE,Unspecified,BRONX,,,,,,,,40.88129929579129,-73.89909112,"(40.88129929579129, -73.89909112086623)"
64645631,04/15/2025 12:11:18 AM,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Tobacco Sales,Business,10451,700 EXTERIOR STREET,EXTERIOR STREET,EAST  150 STREET,MAJOR DEEGAN EXPWY ET    5 NB,EAST  150 STREET,MAJOR DEEGAN EXPWY ET    5 NB,ADDRESS,BRONX,EXTERIOR STREET,,In Progress,,,,04 BRONX,2023570045,BRONX,"1,003,347","239,296",PHONE,Unspecified,BRONX,,,,,,,,40.823467173608066,-73.93099979,"(40.823467173608066, -73.93099979080878)"
64646073,04/15/2025 12:10:59 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10128,270 EAST   95 STREET,EAST   95 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   95 STREET,,In Progress,,,,08 MANHATTAN,,MANHATTAN,"998,672","224,806",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.783704980963215,-73.94792236,"(40.783704980963215, -73.94792235931565)"
64651903,04/15/2025 12:10:50 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10040,27 SICKLES STREET,SICKLES STREET,NAGLE AVENUE,SHERMAN AVENUE,NAGLE AVENUE,SHERMAN AVENUE,ADDRESS,NEW YORK,SICKLES STREET,,In Progress,,,,12 MANHATTAN,1021740145,MANHATTAN,"1,004,247","253,063",PHONE,Unspecified,MANHATTAN,,,,,,,,40.86125155997211,-73.92770691,"(40.86125155997211, -73.92770691106014)"
64651904,04/15/2025 12:10:34 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11106,33-19 28 STREET,28 STREET,33 AVENUE,34 AVENUE,33 AVENUE,34 AVENUE,ADDRESS,ASTORIA,28 STREET,,In Progress,,,,01 QUEENS,4005820147,QUEENS,"1,004,013","216,903",MOBILE,Unspecified,QUEENS,,,,,,,,40.76200299107881,-73.92865933,"(40.76200299107881, -73.92865933176661)"
64650850,04/15/2025 12:10:26 AM,,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11355,140-11 ASH AVENUE,ASH AVENUE,KISSENA BOULEVARD,BOWNE STREET,KISSENA BOULEVARD,BOWNE STREET,ADDRESS,FLUSHING,ASH AVENUE,,In Progress,,,,07 QUEENS,4051820074,QUEENS,"1,033,114","214,432",ONLINE,Unspecified,QUEENS,,,,,,,,40.75510779637202,-73.82362842,"(40.75510779637202, -73.82362841987063)"
64651993,04/15/2025 12:09:55 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11378,56-02 REMSEN PLACE,REMSEN PLACE,HULL AVENUE,CLINTON AVENUE,HULL AVENUE,CLINTON AVENUE,ADDRESS,MASPETH,REMSEN PLACE,,In Progress,,,,05 QUEENS,4027140014,QUEENS,"1,011,673","203,541",MOBILE,Unspecified,QUEENS,,,,,,,,40.725307222145986,-73.90106269,"(40.725307222145986, -73.90106268856545)"
64650714,04/15/2025 12:09:40 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11379,71-23 66 ROAD,66 ROAD,71 STREET,PLEASANTVIEW STREET,71 STREET,PLEASANTVIEW STREET,ADDRESS,MIDDLE VILLAGE,66 ROAD,,In Progress,,,,05 QUEENS,4030520095,QUEENS,"1,016,508","199,434",ONLINE,Unspecified,QUEENS,,,,,,,,40.71401819561725,-73.88363857,"(40.71401819561725, -73.88363856950517)"
64643684,04/15/2025 12:09:01 AM,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10463,SUMMIT PLACE,SUMMIT PLACE,HEATH AVENUE,SUMMIT PLACE,HEATH AVENUE,SUMMIT PLACE,INTERSECTION,,,,In Progress,,,,08 BRONX,,BRONX,"1,011,560","259,212",MOBILE,Unspecified,BRONX,,,,,,,,40.87810908194954,-73.90124394,"(40.87810908194954, -73.90124393514759)"
64645308,04/15/2025 12:08:31 AM,04/15/2025 12:31:53 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10040,104 DYCKMAN STREET,DYCKMAN STREET,NAGLE AVENUE,POST AVENUE,NAGLE AVENUE,POST AVENUE,ADDRESS,NEW YORK,DYCKMAN STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/15/2025 12:31:57 AM,12 MANHATTAN,1021740066,MANHATTAN,"1,005,018","253,283",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.86185361,-73.92491891,"(40.8618536133178, -73.9249189140216)"
64646050,04/15/2025 12:08:16 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11378,56-12 64 STREET,64 STREET,56 AVENUE,CLINTON AVENUE,56 AVENUE,CLINTON AVENUE,ADDRESS,MASPETH,64 STREET,,In Progress,,,,05 QUEENS,4027090071,QUEENS,"1,011,464","203,290",MOBILE,Unspecified,QUEENS,,,,,,,,40.72461893395059,-73.90181774,"(40.72461893395059, -73.90181773778502)"
64649566,04/15/2025 12:08:00 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,11220,4601 SIXTH AVENUE,SIXTH AVENUE,46 STREET,47 STREET,46 STREET,47 STREET,ADDRESS,BROOKLYN,6 AVENUE,,In Progress,,,04/15/2025 01:24:59 AM,07 BROOKLYN,3007580011,BROOKLYN,"982,623","174,606",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64592962831723,-74.00586294,"(40.64592962831723, -74.00586294234573)"
64645135,04/15/2025 12:07:47 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11370,30-40 84 STREET,84 STREET,30 AVENUE,31 AVENUE,30 AVENUE,31 AVENUE,ADDRESS,EAST ELMHURST,84 STREET,,In Progress,,,,03 QUEENS,4013810025,QUEENS,"1,016,289","216,299",PHONE,Unspecified,QUEENS,,,,,,,,40.76030920353497,-73.88434823,"(40.76030920353497, -73.88434822867039)"
64650986,04/15/2025 12:06:57 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11230,879 EAST   19 STREET,EAST   19 STREET,DEAD END,AVENUE I,DEAD END,AVENUE I,ADDRESS,BROOKLYN,EAST   19 STREET,,In Progress,,,04/15/2025 01:01:34 AM,14 BROOKLYN,3067030027,BROOKLYN,"995,849","168,412",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.62892097522958,-73.95821331,"(40.62892097522958, -73.9582133129924)"
64647055,04/15/2025 12:06:40 AM,,DSNY,Department of Sanitation,Obstruction,Cone,Street,11435,148-20 87 ROAD,87 ROAD,148 STREET,150 STREET,148 STREET,150 STREET,ADDRESS,JAMAICA,87 ROAD,,In Progress,,,,08 QUEENS,4097040009,QUEENS,"1,037,218","196,837",PHONE,Unspecified,QUEENS,,,,,,,,40.70679031522871,-73.80895384,"(40.70679031522871, -73.80895383976214)"
64644729,04/15/2025 12:06:31 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11102,26-25 4 STREET,4 STREET,26 AVENUE,27 AVENUE,26 AVENUE,27 AVENUE,ADDRESS,ASTORIA,4 STREET,,In Progress,,,,01 QUEENS,4009090009,QUEENS,"1,002,847","221,889",MOBILE,Unspecified,QUEENS,,,,,,,,40.77569079075608,-73.93285457,"(40.77569079075608, -73.93285457182762)"
64650077,04/15/2025 12:06:20 AM,04/15/2025 12:35:54 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11691,1040 BEACH   21 STREET,BEACH   21 STREET,CORNAGA AVENUE,MOTT AVENUE,CORNAGA AVENUE,MOTT AVENUE,ADDRESS,FAR ROCKAWAY,BEACH   21 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/15/2025 12:36:00 AM,14 QUEENS,4157040026,QUEENS,"1,052,596","159,155",MOBILE,Unspecified,QUEENS,,,,,,,,40.60325646854913,-73.75387027,"(40.60325646854913, -73.75387027069861)"
64651014,04/15/2025 12:06:02 AM,04/15/2025 12:39:33 AM,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/15/2025 12:39:35 AM,08 QUEENS,4068290001,QUEENS,"1,037,000","202,363",ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682,"(40.72195913199264, -73.80969682426189)"
64649560,04/15/2025 12:06:02 AM,,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11228,8695 15 AVENUE,15 AVENUE,BENSON AVENUE,BATH AVENUE,BENSON AVENUE,BATH AVENUE,ADDRESS,BROOKLYN,15 AVENUE,,In Progress,,,04/15/2025 01:26:14 AM,11 BROOKLYN,,BROOKLYN,"981,006","161,264",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.60930820129743,-74.01168344,"(40.60930820129743, -74.01168343681796)"
64648390,04/15/2025 12:06:00 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11101,34-27 37 STREET,37 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,LONG ISLAND CITY,37 STREET,,In Progress,,,,01 QUEENS,4006450017,QUEENS,"1,005,618","215,046",ONLINE,Unspecified,QUEENS,,,,,,,,40.756902270150015,-73.92287149,"(40.756902270150015, -73.9228714924422)"
64644704,04/15/2025 12:05:34 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10451,281 EAST  149 STREET,EAST  149 STREET,MORRIS AVENUE,COURTLANDT AVENUE,MORRIS AVENUE,COURTLANDT AVENUE,ADDRESS,BRONX,EAST  149 STREET,,In Progress,,,,01 BRONX,2023310072,BRONX,"1,005,895","236,996",PHONE,Unspecified,BRONX,,,,,,,,40.817148448585854,-73.92180092,"(40.817148448585854, -73.92180092337647)"
64643715,04/15/2025 12:05:31 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11102,28-16 30 STREET,30 STREET,NEWTOWN AVENUE,30 AVENUE,NEWTOWN AVENUE,30 AVENUE,ADDRESS,ASTORIA,30 STREET,,In Progress,,,,01 QUEENS,4005940055,QUEENS,"1,005,990","219,133",ONLINE,Unspecified,QUEENS,,,,,,,,40.76811912214925,-73.92151553,"(40.76811912214925, -73.9215155292786)"
64645206,04/15/2025 12:05:30 AM,04/15/2025 12:37:09 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11237,316 TROUTMAN STREET,TROUTMAN STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,TROUTMAN STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,04/15/2025 12:37:15 AM,04 BROOKLYN,3031870025,BROOKLYN,"1,005,022","195,883",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.70430596836882,-73.92508193,"(40.70430596836882, -73.925081930838)"
64650068,04/15/2025 12:05:19 AM,04/15/2025 12:24:31 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237,393 WEIRFIELD STREET,WEIRFIELD STREET,IRVING AVENUE,WYCKOFF AVENUE,IRVING AVENUE,WYCKOFF AVENUE,ADDRESS,BROOKLYN,WEIRFIELD STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/15/2025 12:24:35 AM,04 BROOKLYN,3034000068,BROOKLYN,"1,010,167","192,778",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69576990027999,-73.9065375,"(40.69576990027999, -73.90653749572581)"
64643751,04/15/2025 12:05:14 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10030,672 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  141 STREET,WEST  145 STREET,WEST  141 STREET,WEST  145 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,,In Progress,,,04/15/2025 01:24:02 AM,09 MANHATTAN,1020510039,MANHATTAN,"999,417","239,154",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82308504635165,-73.94519976,"(40.82308504635165, -73.94519976314912)"
64648330,04/15/2025 12:05:12 AM,,DPR,Department of Parks and Recreation,Maintenance or Facility,Unsecured Facility,Park,10461,1100 MORRIS PARK AVENUE,MORRIS PARK AVENUE,HAIGHT AVENUE,TOMLINSON AVENUE,HAIGHT AVENUE,TOMLINSON AVENUE,ADDRESS,BRONX,MORRIS PARK AVENUE,,In Progress,,,,11 BRONX,2041090001,BRONX,"1,024,941","248,842",UNKNOWN,Unspecified,BRONX,,,,,,,,40.84959506104899,-73.85291976,"(40.84959506104899, -73.85291975674602)"
64649301,04/15/2025 12:05:01 AM,04/15/2025 12:33:54 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/15/2025 12:34:00 AM,08 QUEENS,4068290001,QUEENS,"1,037,000","202,363",ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682,"(40.72195913199264, -73.80969682426189)"
64649390,04/15/2025 12:04:52 AM,04/15/2025 12:37:48 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/15/2025 12:37:53 AM,08 QUEENS,4068290001,QUEENS,"1,037,000","202,363",ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682,"(40.72195913199264, -73.80969682426189)"
64651051,04/15/2025 12:04:26 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11375,108-19 63 ROAD,63 ROAD,108 STREET,110 STREET,108 STREET,110 STREET,ADDRESS,FOREST HILLS,63 ROAD,,In Progress,,Your complaint has been received by the Police Department and additional information will be available later.,04/15/2025 01:12:54 AM,06 QUEENS,4021670057,QUEENS,"1,025,944","206,921",PHONE,Unspecified,QUEENS,,,,,,,,40.73452872887982,-73.8495546,"(40.73452872887982, -73.8495545966358)"
64644787,04/15/2025 12:04:22 AM,,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10307,339 BRIGHTON STREET,BRIGHTON STREET,CLERMONT AVENUE,BILLOP AVENUE,CLERMONT AVENUE,BILLOP AVENUE,ADDRESS,STATEN ISLAND,BRIGHTON STREET,,In Progress,,,04/15/2025 01:12:47 AM,03 STATEN ISLAND,5078840091,STATEN ISLAND,"916,835","122,073",ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.501480987321095,-74.24240745,"(40.501480987321095, -74.24240745447756)"
64651870,04/15/2025 12:04:21 AM,,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10039,248 WEST  147 STREET,WEST  147 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  147 STREET,,In Progress,,,,10 MANHATTAN,,MANHATTAN,"1,000,838","239,394",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.823741223896725,-73.94006492,"(40.823741223896725, -73.94006492355682)"
64649714,04/15/2025 12:04:03 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,524 WEST  169 STREET,WEST  169 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,WEST  169 STREET,,In Progress,,,04/15/2025 02:31:21 AM,12 MANHATTAN,1021250032,MANHATTAN,"1,001,578","245,628",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.840850336148144,-73.93737508,"(40.840850336148144, -73.93737508387434)"
64647722,04/15/2025 12:04:01 AM,04/15/2025 12:24:39 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11221,36 LINDEN STREET,LINDEN STREET,BROADWAY,BUSHWICK AVENUE,BROADWAY,BUSHWICK AVENUE,ADDRESS,BROOKLYN,LINDEN STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,04/15/2025 12:24:42 AM,04 BROOKLYN,3033300014,BROOKLYN,"1,005,918","190,990",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69087367925232,-73.92186608,"(40.69087367925232, -73.92186608340668)"
64651174,04/15/2025 12:03:40 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11213,266 ROCHESTER AVENUE,ROCHESTER AVENUE,LINCOLN PLACE,EASTERN PARKWAY,LINCOLN PLACE,EASTERN PARKWAY,ADDRESS,BROOKLYN,ROCHESTER AVENUE,,In Progress,,,,08 BROOKLYN,3013910037,BROOKLYN,"1,004,145","183,194",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.669479598264125,-73.92828246,"(40.669479598264125, -73.92828246135711)"
64649263,04/15/2025 12:03:08 AM,,DOT,Department of Transportation,Street Condition,Pothole,,11229,,,,,AVENUE R,EAST 29 STREET,INTERSECTION,BROOKLYN,,N/A,Open,,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,04/15/2025 12:03:08 AM,15 BROOKLYN,,BROOKLYN,"999,742","160,531",UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.60728332,-73.94420643,"(40.6072833183287, -73.94420643492207)"
64644750,04/15/2025 12:03:05 AM,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11232,705 41 STREET,41 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,41 STREET,,In Progress,,,04/15/2025 02:26:57 AM,07 BROOKLYN,3009190001,BROOKLYN,"984,177","175,089",MOBILE,Unspecified,BROOKLYN,Car,,,,,,,40.64725550811075,-74.00026306,"(40.64725550811075, -74.00026306287403)"
64649646,04/15/2025 12:03:01 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,524 WEST  169 STREET,WEST  169 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,WEST  169 STREET,,In Progress,,,04/15/2025 02:31:18 AM,12 MANHATTAN,1021250032,MANHATTAN,"1,001,578","245,628",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.840850336148144,-73.93737508,"(40.840850336148144, -73.93737508387434)"
64650989,04/15/2025 12:02:36 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11235,3045 AVENUE X,AVENUE X,BATCHELDER STREET,COYLE STREET,BATCHELDER STREET,COYLE STREET,ADDRESS,BROOKLYN,AVENUE X,,In Progress,,,,15 BROOKLYN,3074080001,BROOKLYN,"1,002,043","155,817",PHONE,Unspecified,BROOKLYN,,,,,,,,40.59434002654584,-73.93593193,"(40.59434002654584, -73.93593193286026)"
